"","A","B","C","AB","AC","BC","ABC","anysig","Bonfsig"
"186",0.317300799562008,0.253276573313365,0.45783046663058,0.803777856495617,0.794695182228106,0.665160983770977,0.165822298532054,0,0
"187",0.72868409002409,0.327002785831123,0.876930894627104,0.580949530380984,0.644007853308843,0.385720179933126,0.141504837986281,0,0
"188",0.751553567537297,0.389964444222212,0.142666772101498,0.0814151286744139,0.521601359268199,0.660493326312714,0.421497256300101,0,0
"189",0.697457849532057,0.871828234225037,0.0485323826686268,0.565867802573814,0.349850613743101,0.510787624489533,0.716209670910202,1,0
"190",0.720583825340904,0.90616229224172,0.227630187927611,0.0291922857672967,0.858153979808083,0.190404084120512,0.0882456255147834,1,0
"191",0.529573837465107,0.251641865123868,0.621322357293008,0.0348442258310467,0.212966265081776,0.751165149812127,0.864349833327337,1,0
"192",0.654026180554328,0.0427658251920474,0.790436019301059,0.0393276848562839,0.454568912907244,0.224752708368018,0.135947559383276,1,0
"193",0.343752691697377,0.677112171445428,0.642502357043056,0.51575409997353,0.272996113516812,0.015988061210548,0.829000787841564,1,0
"194",0.38370290339117,0.97214932514074,0.502384427729114,0.824592775001243,0.387493842976118,0.490827266364244,0.863930164842734,0,0
"195",0.506957727369035,0.985798719161375,0.748704910369588,0.0717085154702746,0.0177498242949174,0.635118946808417,0.630154948739519,1,0
"196",0.757042382322696,0.796076765798706,0.864790856816399,0.307717003251075,0.747378660873579,0.499771558665867,0.390289080380254,0,0
"197",0.778476341449213,0.790489815386194,0.0408222725312249,0.0311944682036933,0.0475150381738859,0.486421414221468,0.240629181483626,1,0
"198",0.879467077532182,0.187028106527922,0.703529737983419,0.317427006409129,0.290218434470568,0.244638383220717,0.0854917123333186,0,0
"199",0.351740980596459,0.359492340589591,0.0812826251888589,0.157649522968488,0.975955010163987,0.0730947147154759,0.681021077346345,0,0
"200",0.722894954927438,0.101959533460083,0.779730485249216,0.352044355643545,0.958716635904169,0.0845813236471492,0.569093765994513,0,0
"201",0.669444762116179,0.397841013696339,0.387673468680492,0.289869915356045,0.150361710107679,0.799048073638929,0.121722655509869,0,0
"202",0.933103911373635,0.485936558955613,0.971247349137467,0.694927914030518,0.0708713329784324,0.490056883084586,0.394385116544484,0,0
"203",0.725573598023081,0.454745424462907,0.868754274248041,0.0665760440076867,0.398678938925013,0.911085580815276,0.415711904155279,0,0
"204",0.693165126900644,0.375794358720154,0.137815125267674,0.626562412037841,0.0606319223539462,0.268492730348884,0.791122118802862,0,0
"205",0.597122845606428,0.182013788289747,0.0860227869692405,0.929941981322572,0.945326302535943,0.460421241501623,0.876250987965303,0,0
"206",0.516996996132047,0.780259957869521,0.0200921261330964,0.116548312758091,0.166964272491336,0.973773339048794,0.545142982848329,1,0
"207",0.444749465345679,0.869698509933566,0.725721754013255,0.719557206102197,0.0718934098306119,0.259352813600769,0.359966030627968,0,0
"208",0.818262626191538,0.90176532871877,0.705690957079286,0.926563576106221,0.854777162004355,0.239789514918061,0.216823883822959,0,0
"209",0.0798095519948015,0.991804832324205,0.158443305817753,0.28996729123275,0.657206354203454,0.503547715684799,0.0254150608491791,1,0
"210",0.247048214124605,0.178926042974586,0.760143950106582,0.121633306164174,0.19305554196059,0.20874042307102,0.882108324628116,0,0
"211",0.863998727557625,0.079983239156043,0.774868279889719,0.949303335648007,0.100111926324809,0.561452062326397,0.86683450180081,0,0
"212",0.898306708453372,0.93225280767767,0.452306130596125,0.379055722259474,0.823177283006941,0.742689672564928,0.626357741546554,0,0
"213",0.567481719034198,0.14401466099055,0.227221022643348,0.0392053627776247,0.109081287384619,0.281636780154834,0.742769836025252,1,0
"214",0.0746353511069796,0.645180268457743,0.161866160057936,0.781417234178493,0.333255708631708,0.761603599060473,0.972716319837171,0,0
"215",0.0864966853435085,0.518546781937274,0.260154701065503,0.234570710785136,0.229302154191573,0.237576394282206,0.230176819233596,0,0
"216",0.880528669279082,0.589869493341877,0.81097760223848,0.025228381001834,0.109779030512909,0.149435826796633,0.592713668008857,1,0
"217",0.541791037905568,0.0603936010099765,0.0715301621112873,0.665776003047224,0.610780366069967,0.463652150965603,0.0732582542010323,0,0
"218",0.317692119579814,0.0747504487395524,0.458881646189362,0.555349391872508,0.367278009413407,0.768389500665732,0.637377692928373,0,0
